node_id,lat,lon,name_osm,name_crash,nta,borough,crashes,ped_inj,ped_kill,cyc_inj,cyc_kill,f12_crashes,f12_ped_inj,f12_ped_kill,f12_cyc_inj,f12_cyc_kill,f24_crashes,f24_ped_inj,f24_ped_kill,f24_cyc_inj,f24_cyc_kill,score_ped_w,score_cyc_w,score_f12_ped_w,score_f12_cyc_w,score_f12_all_w,recency_score,recency_ped,recency_cyc,base_crashes,base_rate_12mo,heat_surprise,cool_surprise,night_share,last_crash
113343,40.620547,-74.169209,South Avenue / Glen Street,South Avenue / Fahy Avenue,New Springville-Willowbrook-Bulls Head-Travis,Staten Island,3,2,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,0,0,0,0.839,0.531,0.308,3,1.433,-0.0,-0.0,0.0,2024-12-27
566635,40.757792,-73.779267,204th Street / Northern Boulevard,204 St / Northern Blvd,Auburndale,Queens,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0.839,0.839,0.0,2,1.024,-0.0,-0.0,0.0,2024-11-06
236922,40.696565,-73.791247,Guy R. Brewer Boulevard / 108th Avenue,Brewer Boulevard / 108 Avenue,South Jamaica,Queens,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,0,1,0,1,0.839,0.839,0.0,1,0.614,-0.0,-0.0,0.5,2025-07-26
975,40.722831,-73.993165,Bowery / Stanton Street,,SoHo-Little Italy-Hudson Square,Manhattan,2,0,0,2,0,1,0,0,1,0,2,0,0,2,0,0,2,0,1,1,0.839,0.0,0.839,1,0.614,-0.0,-0.0,0.0,2025-06-14
10041,40.679637,-73.91654,MacDougal Street / Saratoga Avenue,Mac Dougal St / Saratoga Ave,Bedford-Stuyvesant (East),Brooklyn,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0.839,0.371,0.468,2,1.024,-0.0,-0.0,0.5,2025-05-07
48223,40.687491,-73.877887,Jamaica Avenue / Richmond Street,Jamaica Avenue / Richmond Street,Cypress Hills,Brooklyn,3,1,0,2,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,1,0.838,0.584,0.254,2,1.024,-0.0,-0.0,0.0,2025-09-01
170157,40.629199,-74.031658,79th Street / Ridge Boulevard,79 Street / Ridge Boulevard,Bay Ridge,Brooklyn,2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,2,0,1,1,0.838,0.0,0.838,1,0.614,-0.0,-0.0,0.0,2025-09-22
352862,40.746618,-73.993813,7th Avenue / West 27th Street,West 27 Street / 7 Avenue,Midtown South-Flatiron-Union Square,Manhattan,2,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1,0,1,1,0.838,0.304,0.534,1,0.614,-0.0,-0.0,0.0,2025-07-15
229766,40.590752,-73.968377,Avenue X / East 2nd Street,E 2 St / Avenue X,Gravesend (East)-Homecrest,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.838,0.838,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-10
18771,40.698097,-73.99271,Henry Street / Pineapple Street,Henry St / Pineapple Walk,Brooklyn Heights,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.838,0.838,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-10
168423,40.685369,-73.910887,Decatur Street / Bushwick Avenue,Bushwick Ave / Decatur St,Bushwick (East),Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.838,0.838,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-10
171386,40.768814,-73.90033,Ditmars Boulevard / 49th Street,49 St / Ditmars Blvd,Astoria (North)-Ditmars-Steinway,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.838,0.838,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-10
44715,40.601343,-73.762579,Bay 25th Street / Ocean Crest Boulevard,Ocean Crest Blvd / Bay 25 St,Far Rockaway-Bayswater,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.838,0.838,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-10
199267,40.680187,-73.793695,Foch Boulevard / 147th Street,Foch Blvd / 147 St,Baisley Park,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.838,0.838,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-10
195217,40.719082,-73.985076,Rivington Street / Clinton Street,Clinton Street / Rivington Street,Lower East Side,Manhattan,4,3,0,1,0,0,0,0,0,0,2,1,0,1,0,3,1,0,0,0,0.837,0.562,0.275,4,1.843,-0.0,-0.0,0.0,2024-07-31
161837,40.63262,-73.973196,18th Avenue / East 5th Street,,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0.837,0.837,0.0,1,0.614,-0.0,-0.0,1.0,2025-12-03
54054,40.742375,-73.870334,Corona Avenue / 94th Street,,Elmhurst,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.837,0.837,0.0,0,0.205,-0.0,-0.0,1.0,2026-03-09
85619,40.740553,-73.938203,30th Street / Hunters Point Avenue,Hunters Point Ave / 30 St,Long Island City-Hunters Point,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.837,0.837,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-09
347701,40.671607,-73.916942,Saratoga Avenue / Park Place,,Ocean Hill,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.837,0.837,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-09
47131,40.681279,-73.81162,130th Street / Linden Boulevard,130 St / Linden Blvd,South Ozone Park,Queens,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.837,0.0,0.837,0,0.205,-0.0,-0.0,0.0,2026-03-09
265149,40.727692,-73.85179,102nd Street / 67th Avenue,67 Ave / 102 St,Forest Hills,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.837,0.837,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-09
37571,40.832376,-73.892697,Jennings Street / Louis Niñé Boulevard,Louis Nine Blvd / Jennings St,Crotona Park East,Bronx,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.837,0.837,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-09
60489,40.68178,-73.781554,Guy R. Brewer Boulevard / 119th Road,119 Rd / Guy R Brewer Blvd,Baisley Park,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.837,0.837,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-09
342224,40.748974,-74.003236,10th Avenue / West 25th Street,W 25 St / 10 Ave,Chelsea-Hudson Yards,Manhattan,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.837,0.0,0.837,0,0.205,-0.0,-0.0,1.0,2026-03-09
66690,40.74161,-73.882943,82nd Street / 45th Avenue,45 Ave / 82 St,Elmhurst,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.837,0.837,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-09
542591,40.82866,-73.878235,Boynton Avenue / Westchester Avenue,Westchester Avenue / Boynton Avenue,Soundview-Bruckner-Bronx River,Bronx,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0.836,0.665,0.172,6,2.662,-0.0,-0.0,0.167,2024-01-08
504667,40.856949,-73.85611,Williamsbridge Road / Pelham Parkway South,Pelham Parkway / Williamsbridge Road,Morris Park,Bronx,2,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0.836,0.688,0.148,1,0.614,-0.0,-0.0,0.0,2025-11-26
94586,40.604802,-74.084466,Mosel Avenue / Clove Road,Clove Road / Mosel Avenue,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0.836,0.6,0.236,1,0.614,-0.0,-0.0,0.0,2025-09-15
97716,40.640278,-74.166023,Richmond Terrace / South Avenue,Richmond Terrace / South Avenue,Mariner's Harbor-Arlington-Graniteville,Staten Island,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,0,1,0,1,0.836,0.836,0.0,1,0.614,-0.0,-0.0,0.0,2025-06-30
59899,40.720014,-73.749954,91st Avenue / Hollis Court Boulevard,Hollis Court Blvd / 91 Ave,Queens Village,Queens,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0.836,0.836,0.0,2,1.024,-0.0,-0.0,0.5,2025-05-05
232806,40.661315,-73.849095,157th Avenue / 84th Street,157 Avenue / 84 Street,Howard Beach-Lindenwood,Queens,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0.835,0.835,0.0,1,0.614,-0.0,-0.0,0.0,2026-01-05
11937,40.630478,-73.986093,16th Avenue / 50th Street,16 Avenue / 50 Street,Borough Park,Brooklyn,4,2,0,2,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0.835,0.478,0.358,4,1.843,-0.0,-0.0,0.0,2025-01-16
5934,40.797892,-73.973459,Riverside Drive / West 99th Street,West 99 Street / Riverside Drive,Upper West Side-Manhattan Valley,Manhattan,2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,2,0,1,1,0.835,0.0,0.835,1,0.614,-0.0,-0.0,0.0,2025-11-30
168704,40.693574,-73.982509,Myrtle Avenue / Prince Street,Prince St / Myrtle Ave,Fort Greene,Brooklyn,3,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0.835,0.171,0.664,3,1.433,-0.0,-0.0,0.0,2025-06-10
17685,40.668851,-73.916349,Strauss Street / Pitkin Avenue,,Brownsville,Brooklyn,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0.835,0.835,0.0,1,0.614,-0.0,-0.0,0.0,2025-10-15
411114,40.686778,-73.829178,114th Street / 103rd Avenue,103 Ave / 114 St,South Richmond Hill,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.835,0.835,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-08
1213613,40.567712,-74.139764,Clarke Avenue / Kensico Street,,Great Kills-Eltingville,Staten Island,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.835,0.835,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-08
46422,40.754974,-73.931057,37th Avenue / 31st Street,37 Avenue / 31 Street,Queensbridge-Ravenswood-Dutch Kills,Queens,3,1,0,2,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,0.834,0.434,0.4,3,1.433,-0.0,-0.0,0.667,2025-03-28
200141,40.747216,-73.997085,8th Avenue / West 26th Street,8 Avenue / West 26 Street,Midtown South-Flatiron-Union Square,Manhattan,2,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0.834,0.704,0.131,1,0.614,-0.0,-0.0,0.0,2025-12-08
777991,40.860277,-73.901639,East 184th Street / Walton Avenue,East 184 Street / Walton Avenue,Fordham Heights,Bronx,3,2,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,0,0,0,0.834,0.444,0.389,3,1.433,-0.0,-0.0,0.333,2025-01-30
150752,40.720589,-73.749126,212th Street / 91st Avenue,212 Street / 91 Avenue,Queens Village,Queens,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0.834,0.834,0.0,2,1.024,-0.0,-0.0,0.5,2024-12-09
161975,40.744502,-73.975202,East 34th Street / Tunnel Approach Street,,Murray Hill-Kips Bay,Manhattan,2,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1,0,1,1,0.834,0.33,0.504,1,0.614,-0.0,-0.0,0.0,2025-06-15
149499,40.760844,-73.922985,Broadway / 34th Street,34 Street / Broadway,Astoria (Central),Queens,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0.833,0.467,0.366,4,1.843,-0.0,-0.0,0.25,2024-12-28
324081,40.691644,-73.779272,Linden Boulevard / Merrick Boulevard,Linden Boulevard / Merrick Boulevard,South Jamaica,Queens,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0.833,0.833,0.0,3,1.433,-0.0,-0.0,0.0,2025-03-03
389603,40.76095,-73.916287,31st Avenue / 41st Street,41 Street / 31 Avenue,Astoria (East)-Woodside (North),Queens,2,2,0,1,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0.833,0.722,0.111,2,1.024,-0.0,-0.0,0.0,2024-12-21
539175,40.82964,-73.944374,West 152nd Street / Amsterdam Avenue,Amsterdam Ave / W 152 St,Hamilton Heights-Sugar Hill,Manhattan,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0.833,0.833,0.0,1,0.614,-0.0,-0.0,1.0,2025-11-23
2579,40.711879,-73.998682,Madison Street / James Street,Madison Street / James Street,Chinatown-Two Bridges,Manhattan,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0.833,0.833,0.0,1,0.614,-0.0,-0.0,0.5,2025-11-04
312237,40.597494,-73.756816,Fernside Place / Camp Road,Camp Road / Fernside Place,Far Rockaway-Bayswater,Queens,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.833,0.0,0.833,0,0.205,-0.0,-0.0,0.0,2026-03-07
9782,40.610965,-74.00878,86th Street / Bay 10th Street,86 St / Bay 10 St,Bath Beach,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.833,0.833,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-07
17057,40.639034,-74.036684,Bay Ridge Avenue / Shore Road Greenway,Shore Road / Bay Ridge Avenue,Bay Ridge,Brooklyn,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0.832,0.832,0.0,2,1.024,-0.0,-0.0,0.5,2024-09-13
10180,40.600493,-74.000164,Bay 26th Street / Bath Avenue,Bath Ave / Bay 26 St,Bath Beach,Brooklyn,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0.832,0.0,0.832,2,1.024,-0.0,-0.0,0.0,2025-05-10
167518,40.737365,-73.918903,47th Street / 50th Avenue,50 Ave / 47 St,Sunnyside,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.832,0.832,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-06
64378,40.711408,-73.877353,67th Drive / 75th Street,75 St / 67 Dr,Middle Village,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.832,0.832,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-06
162937,40.720748,-73.986157,Norfolk Street / Stanton Street,Stanton St / Norfolk St,Lower East Side,Manhattan,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.832,0.0,0.832,0,0.205,-0.0,-0.0,0.0,2026-03-06
46316,40.743324,-73.818305,58th Avenue / 150th Street,150 St / 58 Ave,Queensboro Hill,Queens,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.832,0.0,0.832,0,0.205,-0.0,-0.0,0.0,2026-03-06
78972,40.744762,-73.864878,Corona Avenue / 98th Street,Corona Ave / 98 St,Corona,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.832,0.832,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-06
171314,40.704483,-73.876303,73rd Place / Cooper Avenue,73 Place / Cooper Avenue,Glendale,Queens,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.832,0.0,0.832,0,0.205,-0.0,-0.0,0.0,2026-03-06
31373,40.888403,-73.846659,East 231st Street / Laconia Avenue,Laconia Avenue / East 231 Street,Wakefield-Woodlawn,Bronx,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0.831,0.831,0.0,1,0.614,-0.0,-0.0,0.0,2025-11-12
199912,40.756993,-73.729654,61st Avenue / Marathon Parkway,61 Ave / Marathon Pkwy,Douglaston-Little Neck,Queens,2,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1,0,1,1,0.831,0.31,0.521,1,0.614,-0.0,-0.0,0.0,2025-07-02
482352,40.783215,-73.944931,1st Avenue / East 96th Street,,Upper East Side-Yorkville,Manhattan,2,0,0,2,0,1,0,0,1,0,2,0,0,2,0,0,2,0,1,1,0.831,0.0,0.831,1,0.614,-0.0,-0.0,0.5,2025-06-14
247970,40.840504,-73.843305,Lane Avenue / Benson Street,Benson Street / Westchester Square,Westchester Square,Bronx,3,2,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,0,0,0,0.83,0.363,0.466,3,1.433,-0.0,-0.0,0.0,2025-05-05
226199,40.77173,-73.982951,Columbus Avenue / West 63rd Street,Columbus Avenue / West 63 Street,Upper West Side-Lincoln Square,Manhattan,3,2,0,1,0,1,0,0,1,0,1,0,0,1,0,2,1,0,1,1,0.83,0.254,0.576,2,1.024,-0.0,-0.0,0.0,2025-08-24
3587,40.716739,-73.993673,Hester Street / Forsyth Street,,Chinatown-Two Bridges,Manhattan,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,0,1,0,1,0.83,0.83,0.0,1,0.614,-0.0,-0.0,0.0,2025-06-16
49819,40.75144,-73.824923,Elder Avenue / Byrd Street,Byrd St / Elder Ave,Queensboro Hill,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.83,0.83,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-05
15470,40.628252,-74.009919,10th Avenue / 68th Street,68 St / 10 Ave,Dyker Heights,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.83,0.83,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-05
404534,40.618885,-73.952151,East 23rd Street / Avenue M,E 23 St / Avenue M,Midwood,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.83,0.83,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-05
162043,40.722647,-74.008164,Hudson Street / Vestry Street,Hudson St / Vestry St,Tribeca-Civic Center,Manhattan,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.83,0.83,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-05
44143,40.704704,-73.796805,Jamaica Avenue / 163rd Street,163 St / Jamaica Ave,Jamaica,Queens,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.83,0.0,0.83,0,0.205,-0.0,-0.0,0.0,2026-03-05
56605,40.682617,-73.792671,116th Avenue / Sutphin Boulevard,116 Avenue / Sutphin Boulevard,Baisley Park,Queens,3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0,1,0,1,0.829,0.829,0.0,2,1.024,-0.0,-0.0,0.0,2025-08-12
53196,40.770864,-73.929909,14th Street / 30th Avenue,30 Ave / 14 St,Old Astoria-Hallets Point,Queens,3,2,0,1,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0.829,0.708,0.121,3,1.433,-0.0,-0.0,0.333,2024-12-30
233770,40.833011,-73.86265,White Plains Road / Westchester Avenue,Westchester Avenue / White Plains Road,Parkchester,Bronx,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0.829,0.672,0.158,4,1.843,-0.0,-0.0,0.5,2024-10-14
168370,40.705375,-73.868597,80th Street / 78th Avenue,80 St / 78 Ave,Glendale,Queens,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0.829,0.829,0.0,3,1.433,-0.0,-0.0,0.0,2024-11-21
16624,40.709102,-73.940076,Scholes Street / Bushwick Avenue,Bushwick Ave / Scholes St,East Williamsburg,Brooklyn,2,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.829,0.166,0.662,1,0.614,-0.0,-0.0,0.0,2025-11-06
29821,40.866978,-73.837323,Bartow Avenue / Gunther Avenue,Gunther Ave / Bartow Ave,Eastchester-Edenwald-Baychester,Bronx,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,0,1,0,1,0.829,0.829,0.0,1,0.614,-0.0,-0.0,0.5,2025-07-16
24358,40.644263,-74.014962,54th Street / 4th Avenue,54 St / 4 Ave,Sunset Park (West),Brooklyn,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0.829,0.378,0.452,2,1.024,-0.0,-0.0,0.5,2025-04-18
24327,40.628648,-74.025966,78th Street / 4th Avenue,78 St / 4 Ave,Bay Ridge,Brooklyn,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0.829,0.829,0.0,2,1.024,-0.0,-0.0,0.0,2025-03-04
377404,40.761022,-73.888253,30th Avenue / 80th Street,30 Ave / 80 St,Jackson Heights,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.829,0.829,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-04
286811,40.650478,-73.924424,East 56th Street / Snyder Avenue,Snyder Ave / E 56 St,East Flatbush-Rugby,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.829,0.829,0.0,0,0.205,-0.0,-0.0,1.0,2026-03-04
103864,40.615062,-74.070355,Tilson Place / Saint Marys Avenue,St Marys Ave / Tilson Pl,Rosebank-Shore Acres-Park Hill,Staten Island,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.829,0.829,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-04
110452,40.627462,-74.137876,Cornell Street / Barrett Avenue,Decker Ave / Barrett Ave,Westerleigh-Castleton Corners,Staten Island,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.829,0.829,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-04
173870,40.611704,-73.946937,East 27th Street / Avenue P,East 27 Street / Avenue P,Madison,Brooklyn,3,1,0,2,0,1,0,0,1,0,1,0,0,1,0,1,2,0,1,1,0.828,0.095,0.733,2,1.024,-0.0,-0.0,0.0,2025-08-13
333999,40.772592,-73.910352,23rd Avenue / 36th Street,36 Street / 23 Avenue,Astoria (North)-Ditmars-Steinway,Queens,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0.828,0.828,0.0,3,1.433,-0.0,-0.0,0.667,2025-01-24
1607,40.778815,-73.947951,East 89th Street / 1st Avenue,1 Avenue / East 89 Street,Upper East Side-Yorkville,Manhattan,3,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0.828,0.583,0.245,3,1.433,-0.0,-0.0,0.0,2024-12-24
239664,40.628923,-73.978988,47th Street / Webster Avenue,Webster Ave / 47 St,Borough Park,Brooklyn,2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,2,0,1,1,0.828,0.0,0.828,1,0.614,-0.0,-0.0,0.0,2025-09-18
165236,40.72944,-73.978029,East 14th Street / 14th Street Loop,East 14 Street / Avenue B,Stuyvesant Town-Peter Cooper Village,Manhattan,3,2,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,0,0,0,0.828,0.567,0.261,3,1.433,-0.0,-0.0,0.667,2024-10-19
17424,40.690567,-73.945349,Tompkins Avenue / Lafayette Avenue,Tompkins Ave / Lafayette Ave,Bedford-Stuyvesant (West),Brooklyn,2,1,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0.828,0.333,0.495,2,1.024,-0.0,-0.0,0.5,2025-06-05
6424,40.861259,-73.925668,Nagle Avenue / Thayer Street,Nagle Avenue / Thayer Street,Washington Heights (North),Manhattan,3,2,0,1,0,1,1,0,0,0,1,1,0,0,0,2,1,1,0,1,0.827,0.706,0.12,2,1.024,-0.0,-0.0,0.667,2025-07-29
1673,40.846105,-73.936078,West 176th Street / Saint Nicholas Avenue,West 176 Street / Saint Nicholas Avenue,Washington Heights (South),Manhattan,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0.827,0.827,0.0,1,0.614,-0.0,-0.0,0.0,2025-10-01
227613,40.711368,-73.966444,Wythe Avenue / South 6th Street,South 6 Street / Wythe Avenue,Williamsburg,Brooklyn,2,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0.827,0.212,0.615,1,0.614,-0.0,-0.0,0.0,2025-09-28
23292,40.579865,-73.956671,Ocean View Avenue / Brighton 12th Street,Brighton 12 Street / Oceanview Avenue,Brighton Beach,Brooklyn,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,2,0,1,0,1,0.827,0.827,0.0,1,0.614,-0.0,-0.0,0.0,2025-08-20
61917,40.674154,-73.740538,Francis Lewis Boulevard / 135th Avenue,135 Avenue / Francis Lewis Boulevard,Laurelton,Queens,2,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1,0,1,1,0.827,0.297,0.531,1,0.614,-0.0,-0.0,0.0,2025-07-12
85590,40.758508,-73.929318,30th Street / 35th Avenue,35 Ave / 30 St,Astoria (Central),Queens,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0.827,0.0,0.827,2,1.024,-0.0,-0.0,0.5,2025-03-28
39489,40.891658,-73.859524,East 230th Street / Lowerre Place,E 230 St / Lowerre Pl,Wakefield-Woodlawn,Bronx,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.827,0.827,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-03
84996,40.724123,-73.855615,67th Avenue / Austin Street,Austin St / 67 Ave,Forest Hills,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.827,0.827,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-03
225164,40.821988,-73.9536,Broadway / West 138th Street,,Hamilton Heights-Sugar Hill,Manhattan,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.827,0.827,0.0,0,0.205,-0.0,-0.0,1.0,2026-03-03
28371,40.859638,-73.862765,Astor Avenue / Matthews Avenue,,Allerton,Bronx,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.827,0.827,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-03
327987,40.856812,-73.860978,Pelham Parkway South / Bogart Avenue,Bogart Ave / Pelham Pkwy S,Morris Park,Bronx,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.827,0.827,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-03
17236,40.616919,-73.962668,Elm Avenue / East 12th Street,,Midwood,Brooklyn,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.827,0.827,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-03
56525,40.69595,-73.752872,116th Avenue / 200th Street,116 Ave / 200 St,St. Albans,Queens,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0.827,0.827,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-03
5338,40.754166,-73.980392,5th Avenue / West 43rd Street,West 43 Street / 5 Avenue,Midtown-Times Square,Manhattan,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0.826,0.536,0.29,4,1.843,-0.0,-0.0,0.0,2024-08-27
